fixture_id,signature,status,kickoff_utc,local_date,venue_tz,home_team,away_team,competition,category,city,country,neutral,home_score,away_score,provider,provider_event_id,observed_at,raw_ref,conflict
0dd4514287a4c43e,israel|austria|uefa nations league,scheduled,2026-11-17T19:45:00+00:00,2026-11-17,Asia/Jerusalem,Israel,Austria,UEFA Nations League,nations_league,,,False,,,bsd,212734,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Haifa, only 29% of home matches — low confidence, not a named venue"
14565e0e64ad66c7,poland|sweden|uefa nations league,scheduled,2026-11-17T19:45:00+00:00,2026-11-17,Europe/Warsaw,Poland,Sweden,UEFA Nations League,nations_league,,,False,,,bsd,212736,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Warsaw (63% of home matches), not a named venue"
bea7fd430dac0d39,republic of ireland|kosovo|uefa nations league,scheduled,2026-11-17T19:45:00+00:00,2026-11-17,Europe/Dublin,Republic of Ireland,Kosovo,UEFA Nations League,nations_league,Dublin,Ireland,False,,,bsd,212733,2026-08-08T19:03:53+00:00,,
2b95d98acc0cb1fe,ukraine|georgia|uefa nations league,scheduled,2026-11-17T19:45:00+00:00,2026-11-17,Europe/Kyiv,Ukraine,Georgia,UEFA Nations League,nations_league,Kyiv,Ukraine,False,,,bsd,212732,2026-08-08T19:03:53+00:00,,
e80f814b77b043ce,wales|portugal|uefa nations league,scheduled,2026-11-17T19:45:00+00:00,2026-11-17,Europe/London,Wales,Portugal,UEFA Nations League,nations_league,Cardiff,Wales,False,,,bsd,212730,2026-08-08T19:03:53+00:00,,
a399e420eb89972c,saudi arabia|palestine|afc asian cup,scheduled,2027-01-07T10:00:00+00:00,2027-01-07,Asia/Riyadh,Saudi Arabia,Palestine,AFC Asian Cup,continental_championship,Riyadh,Saudi Arabia,False,,,bsd,222572,2026-08-08T19:03:53+00:00,,
d2b5a731e8a4b50d,bahrain|north korea|afc asian cup,scheduled,2027-01-08T10:00:00+00:00,2027-01-08,Asia/Bahrain,Bahrain,North Korea,AFC Asian Cup,continental_championship,Riffa,Bahrain,False,,,bsd,222574,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Riffa (69% of home matches), not a named venue"
1d1657d1fcfe2c64,kuwait|oman|afc asian cup,scheduled,2027-01-08T10:00:00+00:00,2027-01-08,Asia/Kuwait,Kuwait,Oman,AFC Asian Cup,continental_championship,Kuwait City,Kuwait,False,,,bsd,222573,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Kuwait City (87% of home matches), not a named venue"
07966a1bbad1348b,uzbekistan|jordan|afc asian cup,scheduled,2027-01-08T10:00:00+00:00,2027-01-08,Asia/Tashkent,Uzbekistan,Jordan,AFC Asian Cup,continental_championship,,,False,,,bsd,222575,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Tashkent (88% of home matches), not a named venue"
923c355f1085aaaf,australia|singapore|afc asian cup,scheduled,2027-01-09T10:00:00+00:00,2027-01-09,Australia/Sydney,Australia,Singapore,AFC Asian Cup,continental_championship,,,False,,,bsd,222578,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Sydney, only 34% of home matches — low confidence, not a named venue"
52ddd9d2dc4c268c,iran|china|afc asian cup,scheduled,2027-01-09T10:00:00+00:00,2027-01-09,Asia/Tehran,Iran,China,AFC Asian Cup,continental_championship,Tehran,Iran,False,,,bsd,222576,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Tehran (85% of home matches), not a named venue"
2719e806522b4cda,syria|kyrgyzstan|afc asian cup,scheduled,2027-01-09T10:00:00+00:00,2027-01-09,,Syria,Kyrgyzstan,AFC Asian Cup,continental_championship,,,False,,,bsd,222577,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
9d7b7d498d875efa,south korea|yemen|afc asian cup,scheduled,2027-01-10T10:00:00+00:00,2027-01-10,Asia/Seoul,South Korea,Yemen,AFC Asian Cup,continental_championship,Seoul,South Korea,False,,,bsd,222580,2026-08-08T19:03:53+00:00,,
74beef0e765c7a01,tajikistan|iraq|afc asian cup,scheduled,2027-01-10T10:00:00+00:00,2027-01-10,Asia/Dushanbe,Tajikistan,Iraq,AFC Asian Cup,continental_championship,,,False,,,bsd,222579,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Dushanbe (73% of home matches), not a named venue"
14ee0373e2b3f695,united arab emirates|vietnam|afc asian cup,scheduled,2027-01-10T10:00:00+00:00,2027-01-10,Asia/Dubai,United Arab Emirates,Vietnam,AFC Asian Cup,continental_championship,,,False,,,bsd,222581,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Dubai, only 48% of home matches — low confidence, not a named venue"
9a9f81c1b72f7a09,japan|indonesia|afc asian cup,scheduled,2027-01-11T10:00:00+00:00,2027-01-11,Asia/Tokyo,Japan,Indonesia,AFC Asian Cup,continental_championship,,,False,,,bsd,222582,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Saitama, only 24% of home matches — low confidence, not a named venue"
db47a7fb559f8925,qatar|thailand|afc asian cup,scheduled,2027-01-11T10:00:00+00:00,2027-01-11,Asia/Qatar,Qatar,Thailand,AFC Asian Cup,continental_championship,,,False,,,bsd,222583,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Doha (56% of home matches), not a named venue"
9dc26d3355c02129,oman|saudi arabia|afc asian cup,scheduled,2027-01-12T10:00:00+00:00,2027-01-12,Asia/Muscat,Oman,Saudi Arabia,AFC Asian Cup,continental_championship,,,False,,,bsd,222584,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Muscat (92% of home matches), not a named venue"
3545442dc1e9d6a0,palestine|kuwait|afc asian cup,scheduled,2027-01-12T10:00:00+00:00,2027-01-12,Asia/Jerusalem,Palestine,Kuwait,AFC Asian Cup,continental_championship,Al-Ram,Palestine,False,,,bsd,222585,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Al-Ram (62% of home matches), not a named venue"
824e95e20afa20e2,jordan|bahrain|afc asian cup,scheduled,2027-01-13T10:00:00+00:00,2027-01-13,Asia/Amman,Jordan,Bahrain,AFC Asian Cup,continental_championship,Amman,Jordan,False,,,bsd,222586,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Amman (100% of home matches), not a named venue"
8e93a82a12b10f3b,kyrgyzstan|iran|afc asian cup,scheduled,2027-01-13T10:00:00+00:00,2027-01-13,Asia/Bishkek,Kyrgyzstan,Iran,AFC Asian Cup,continental_championship,Bishkek,Kyrgyzstan,False,,,bsd,222588,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Bishkek (100% of home matches), not a named venue"
983e38896b46e486,north korea|uzbekistan|afc asian cup,scheduled,2027-01-13T10:00:00+00:00,2027-01-13,Asia/Pyongyang,North Korea,Uzbekistan,AFC Asian Cup,continental_championship,,,False,,,bsd,222587,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Pyongyang (100% of home matches), not a named venue"
197606cb2ac065cf,china|syria|afc asian cup,scheduled,2027-01-14T10:00:00+00:00,2027-01-14,Asia/Shanghai,China,Syria,AFC Asian Cup,continental_championship,,,False,,,bsd,222589,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Dalian, only 14% of home matches — low confidence, not a named venue"
85d9742506790c4b,iraq|australia|afc asian cup,scheduled,2027-01-14T10:00:00+00:00,2027-01-14,Asia/Baghdad,Iraq,Australia,AFC Asian Cup,continental_championship,,,False,,,bsd,222590,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Basra (74% of home matches), not a named venue"
9a1069f41fd0c5c1,singapore|tajikistan|afc asian cup,scheduled,2027-01-14T10:00:00+00:00,2027-01-14,Asia/Singapore,Singapore,Tajikistan,AFC Asian Cup,continental_championship,,,False,,,bsd,222591,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Kallang (66% of home matches), not a named venue"
628e178411db7928,vietnam|south korea|afc asian cup,scheduled,2027-01-15T10:00:00+00:00,2027-01-15,Asia/Bangkok,Vietnam,South Korea,AFC Asian Cup,continental_championship,,,False,,,bsd,222592,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Hanoi (63% of home matches), not a named venue"
b360989c5ceecf2d,yemen|united arab emirates|afc asian cup,scheduled,2027-01-15T10:00:00+00:00,2027-01-15,,Yemen,United Arab Emirates,AFC Asian Cup,continental_championship,,,False,,,bsd,222593,2026-08-08T19:03:53+00:00,,venue timezone unresolved; local_date is the UTC date (no venue)
e60d90478fb9d506,indonesia|qatar|afc asian cup,scheduled,2027-01-16T10:00:00+00:00,2027-01-16,Asia/Jakarta,Indonesia,Qatar,AFC Asian Cup,continental_championship,,,False,,,bsd,222594,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Jakarta, only 45% of home matches — low confidence, not a named venue"
222e3beab6a480c5,thailand|japan|afc asian cup,scheduled,2027-01-16T10:00:00+00:00,2027-01-16,Asia/Bangkok,Thailand,Japan,AFC Asian Cup,continental_championship,Bangkok,Thailand,False,,,bsd,222595,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Bangkok, only 49% of home matches — low confidence, not a named venue"
73002cd78e2e210f,oman|palestine|afc asian cup,scheduled,2027-01-17T10:00:00+00:00,2027-01-17,Asia/Muscat,Oman,Palestine,AFC Asian Cup,continental_championship,,,False,,,bsd,222596,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Muscat (92% of home matches), not a named venue"
73b22a8dfc40b531,saudi arabia|kuwait|afc asian cup,scheduled,2027-01-17T10:00:00+00:00,2027-01-17,Asia/Riyadh,Saudi Arabia,Kuwait,AFC Asian Cup,continental_championship,Riyadh,Saudi Arabia,False,,,bsd,222597,2026-08-08T19:03:53+00:00,,
29998faff45304ff,iran|syria|afc asian cup,scheduled,2027-01-18T10:00:00+00:00,2027-01-18,Asia/Tehran,Iran,Syria,AFC Asian Cup,continental_championship,Tehran,Iran,False,,,bsd,222600,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Tehran (85% of home matches), not a named venue"
acf6ffc9fbf59cd5,kyrgyzstan|china|afc asian cup,scheduled,2027-01-18T10:00:00+00:00,2027-01-18,Asia/Bishkek,Kyrgyzstan,China,AFC Asian Cup,continental_championship,Bishkek,Kyrgyzstan,False,,,bsd,222601,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Bishkek (100% of home matches), not a named venue"
eb309b4916d27fec,north korea|jordan|afc asian cup,scheduled,2027-01-18T10:00:00+00:00,2027-01-18,Asia/Pyongyang,North Korea,Jordan,AFC Asian Cup,continental_championship,,,False,,,bsd,222598,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Pyongyang (100% of home matches), not a named venue"
a7d4c0329c229dc8,uzbekistan|bahrain|afc asian cup,scheduled,2027-01-18T10:00:00+00:00,2027-01-18,Asia/Tashkent,Uzbekistan,Bahrain,AFC Asian Cup,continental_championship,,,False,,,bsd,222599,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Tashkent (88% of home matches), not a named venue"
42fc9a578686738d,australia|tajikistan|afc asian cup,scheduled,2027-01-19T10:00:00+00:00,2027-01-19,Australia/Sydney,Australia,Tajikistan,AFC Asian Cup,continental_championship,,,False,,,bsd,222602,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Sydney, only 34% of home matches — low confidence, not a named venue"
96ce450c473563d7,iraq|singapore|afc asian cup,scheduled,2027-01-19T10:00:00+00:00,2027-01-19,Asia/Baghdad,Iraq,Singapore,AFC Asian Cup,continental_championship,,,False,,,bsd,222603,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Basra (74% of home matches), not a named venue"
ae3ffa0a8713d6a9,japan|qatar|afc asian cup,scheduled,2027-01-20T10:00:00+00:00,2027-01-20,Asia/Tokyo,Japan,Qatar,AFC Asian Cup,continental_championship,,,False,,,bsd,222606,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Saitama, only 24% of home matches — low confidence, not a named venue"
58b3f0907416f528,south korea|united arab emirates|afc asian cup,scheduled,2027-01-20T10:00:00+00:00,2027-01-20,Asia/Seoul,South Korea,United Arab Emirates,AFC Asian Cup,continental_championship,Seoul,South Korea,False,,,bsd,222604,2026-08-08T19:03:53+00:00,,
6d497af948c667bc,thailand|indonesia|afc asian cup,scheduled,2027-01-20T10:00:00+00:00,2027-01-20,Asia/Bangkok,Thailand,Indonesia,AFC Asian Cup,continental_championship,Bangkok,Thailand,False,,,bsd,222607,2026-08-08T19:03:53+00:00,,"local_date derived from MODAL home venue Bangkok, only 49% of home matches — low confidence, not a named venue"
bad16687ddfa6e88,vietnam|yemen|afc asian cup,scheduled,2027-01-20T10:00:00+00:00,2027-01-20,Asia/Bangkok,Vietnam,Yemen,AFC Asian Cup,continental_championship,,,False,,,bsd,222605,2026-08-08T19:03:53+00:00,,"local_date derived from home venue Hanoi (63% of home matches), not a named venue"
a0599795e20490f5,algeria|burundi|african cup of nations qualification,scheduled,,2027-03-22,,Algeria,Burundi,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-I-md6-Algeria-Burundi,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group I, matchday 6. Derived from the draw, not observed."
d4dca4e33adbc5fc,angola|egypt|african cup of nations qualification,scheduled,,2027-03-22,,Angola,Egypt,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md5-Angola-Egypt,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group B, matchday 5. Derived from the draw, not observed."
ac7254e65fb456db,benin|burkina faso|african cup of nations qualification,scheduled,,2027-03-22,,Benin,Burkina Faso,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md5-Benin-Burkina_Faso,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group F, matchday 5. Derived from the draw, not observed."
1a785f8644fc9025,botswana|libya|african cup of nations qualification,scheduled,,2027-03-22,,Botswana,Libya,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-H-md5-Botswana-Libya,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group H, matchday 5. Derived from the draw, not observed."
1688a8514c3fceaf,burkina faso|central african republic|african cup of nations qualification,scheduled,,2027-03-22,,Burkina Faso,Central African Republic,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md6-Burkina_Faso-Central_African_Republic,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group F, matchday 6. Derived from the draw, not observed."
95ddc300a933f682,burundi|togo|african cup of nations qualification,scheduled,,2027-03-22,,Burundi,Togo,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-I-md5-Burundi-Togo,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group I, matchday 5. Derived from the draw, not observed."
a005d0964323b4c3,cameroon|congo|african cup of nations qualification,scheduled,,2027-03-22,,Cameroon,Congo,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md6-Cameroon-Congo,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group G, matchday 6. Derived from the draw, not observed."
d112037a57b14c61,cape verde|mali|african cup of nations qualification,scheduled,,2027-03-22,,Cape Verde,Mali,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md5-Cape_Verde-Mali,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group K, matchday 5. Derived from the draw, not observed."
db3bfae87b0ac460,central african republic|mauritania|african cup of nations qualification,scheduled,,2027-03-22,,Central African Republic,Mauritania,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md5-Central_African_Republic-Mauritania,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group F, matchday 5. Derived from the draw, not observed."
d2e08a75516a2e1b,comoros|cameroon|african cup of nations qualification,scheduled,,2027-03-22,,Comoros,Cameroon,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md5-Comoros-Cameroon,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group G, matchday 5. Derived from the draw, not observed."
0969123097b359e5,congo|namibia|african cup of nations qualification,scheduled,,2027-03-22,,Congo,Namibia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md5-Congo-Namibia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group G, matchday 5. Derived from the draw, not observed."
cfec27573f1d3f08,dr congo|zimbabwe|african cup of nations qualification,scheduled,,2027-03-22,,DR Congo,Zimbabwe,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md6-DR_Congo-Zimbabwe,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group E, matchday 6. Derived from the draw, not observed."
4831ba2f2cc8b93c,egypt|south sudan|african cup of nations qualification,scheduled,,2027-03-22,,Egypt,South Sudan,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md6-Egypt-South_Sudan,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group B, matchday 6. Derived from the draw, not observed."
7dc5f0c5799d8fba,equatorial guinea|dr congo|african cup of nations qualification,scheduled,,2027-03-22,,Equatorial Guinea,DR Congo,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md5-Equatorial_Guinea-DR_Congo,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group E, matchday 5. Derived from the draw, not observed."
00f50a14aa042629,eritrea|kenya|african cup of nations qualification,scheduled,,2027-03-22,,Eritrea,Kenya,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md5-Eritrea-Kenya,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group D, matchday 5. Derived from the draw, not observed."
bafd147938fce1c4,ethiopia|sudan|african cup of nations qualification,scheduled,,2027-03-22,,Ethiopia,Sudan,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md5-Ethiopia-Sudan,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group J, matchday 5. Derived from the draw, not observed."
ce27d64170b299d1,gabon|morocco|african cup of nations qualification,scheduled,,2027-03-22,,Gabon,Morocco,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md5-Gabon-Morocco,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group A, matchday 5. Derived from the draw, not observed."
0af48f84762c647f,gambia|ghana|african cup of nations qualification,scheduled,,2027-03-22,,Gambia,Ghana,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md6-Gambia-Ghana,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group C, matchday 6. Derived from the draw, not observed."
bb9c85e0821c4137,ghana|ivory coast|african cup of nations qualification,scheduled,,2027-03-22,,Ghana,Ivory Coast,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md5-Ghana-Ivory_Coast,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group C, matchday 5. Derived from the draw, not observed."
5367aef652751f09,guinea|south africa|african cup of nations qualification,scheduled,,2027-03-22,,Guinea,South Africa,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md5-Guinea-South_Africa,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group D, matchday 5. Derived from the draw, not observed."
72d25094cd3d25ba,guinea-bissau|tanzania|african cup of nations qualification,scheduled,,2027-03-22,,Guinea-Bissau,Tanzania,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md5-Guinea-Bissau-Tanzania,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group L, matchday 5. Derived from the draw, not observed."
75d2f8702c0b709e,ivory coast|somalia|african cup of nations qualification,scheduled,,2027-03-22,,Ivory Coast,Somalia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md6-Ivory_Coast-Somalia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group C, matchday 6. Derived from the draw, not observed."
d555821a005ade77,kenya|guinea|african cup of nations qualification,scheduled,,2027-03-22,,Kenya,Guinea,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-D-md6-Kenya-Guinea,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group D, matchday 6. Derived from the draw, not observed."
6386472a68bc8de0,lesotho|niger|african cup of nations qualification,scheduled,,2027-03-22,,Lesotho,Niger,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md5-Lesotho-Niger,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group A, matchday 5. Derived from the draw, not observed."
f4ee747cf0f75f3f,liberia|rwanda|african cup of nations qualification,scheduled,,2027-03-22,,Liberia,Rwanda,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md5-Liberia-Rwanda,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group K, matchday 5. Derived from the draw, not observed."
be2b656c25e8e64c,libya|uganda|african cup of nations qualification,scheduled,,2027-03-22,,Libya,Uganda,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-H-md6-Libya-Uganda,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group H, matchday 6. Derived from the draw, not observed."
51afa62297eda2f5,madagascar|nigeria|african cup of nations qualification,scheduled,,2027-03-22,,Madagascar,Nigeria,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md5-Madagascar-Nigeria,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group L, matchday 5. Derived from the draw, not observed."
5ad6dabcd925e27b,malawi|angola|african cup of nations qualification,scheduled,,2027-03-22,,Malawi,Angola,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-B-md6-Malawi-Angola,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group B, matchday 6. Derived from the draw, not observed."
0c324abe3d285f28,mali|liberia|african cup of nations qualification,scheduled,,2027-03-22,,Mali,Liberia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md6-Mali-Liberia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group K, matchday 6. Derived from the draw, not observed."
61a9758b054a096b,mauritania|benin|african cup of nations qualification,scheduled,,2027-03-22,,Mauritania,Benin,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-F-md6-Mauritania-Benin,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group F, matchday 6. Derived from the draw, not observed."
ce6c407987451b0e,morocco|lesotho|african cup of nations qualification,scheduled,,2027-03-22,,Morocco,Lesotho,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md6-Morocco-Lesotho,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group A, matchday 6. Derived from the draw, not observed."
65ecf4380066f2ab,mozambique|senegal|african cup of nations qualification,scheduled,,2027-03-22,,Mozambique,Senegal,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md5-Mozambique-Senegal,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group J, matchday 5. Derived from the draw, not observed."
7e580d2849f9cf49,namibia|comoros|african cup of nations qualification,scheduled,,2027-03-22,,Namibia,Comoros,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-G-md6-Namibia-Comoros,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group G, matchday 6. Derived from the draw, not observed."
d0d89af4571f7313,niger|gabon|african cup of nations qualification,scheduled,,2027-03-22,,Niger,Gabon,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-A-md6-Niger-Gabon,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group A, matchday 6. Derived from the draw, not observed."
e96777f49722ab35,nigeria|guinea-bissau|african cup of nations qualification,scheduled,,2027-03-22,,Nigeria,Guinea-Bissau,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-L-md6-Nigeria-Guinea-Bissau,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group L, matchday 6. Derived from the draw, not observed."
052740507c8b7046,rwanda|cape verde|african cup of nations qualification,scheduled,,2027-03-22,,Rwanda,Cape Verde,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-K-md6-Rwanda-Cape_Verde,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group K, matchday 6. Derived from the draw, not observed."
30caf4784a6e49b5,senegal|ethiopia|african cup of nations qualification,scheduled,,2027-03-22,,Senegal,Ethiopia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-J-md6-Senegal-Ethiopia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group J, matchday 6. Derived from the draw, not observed."
01fc33b3d6c13fd3,sierra leone|equatorial guinea|african cup of nations qualification,scheduled,,2027-03-22,,Sierra Leone,Equatorial Guinea,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-E-md6-Sierra_Leone-Equatorial_Guinea,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group E, matchday 6. Derived from the draw, not observed."
f3115b6115c05a5a,somalia|gambia|african cup of nations qualification,scheduled,,2027-03-22,,Somalia,Gambia,African Cup of Nations qualification,continental_qualifying,,,False,,,caf_derived,caf2027-C-md5-Somalia-Gambia,2026-08-08T19:03:53+00:00,,"date is the MATCHDAY WINDOW START (2027-03-22 to 2027-03-30), not a published kick-off. Group C, matchday 5. Derived from the draw, not observed."
